card_no,address,short_name,parent,batch_no,province,city,area
132529,河北省张家口地区怀来县(1982),张家口市,130000,1,河北,张家口,张家口市
132530,河北省张家口地区涿鹿县(1982),张家口市,130000,1,河北,张家口,张家口市
132531,河北省张家口地区宣化县(1982),张家口市,130000,1,河北,张家口,张家口市
132532,河北省张家口地区赤城县(1982),张家口市,130000,1,河北,张家口,张家口市
132533,河北省张家口地区崇礼县(1982),张家口市,130000,1,河北,张家口,张家口市
132600,承德市,承德市,130000,1,河北,承德,承德市
132601,河北省承德地区承德市(1982),承德市,130000,1,河北,承德,承德市
132621,河北省承德地区青龙县(1982),承德市,130000,1,河北,承德,承德市
132622,河北省承德地区宽城满族自治县(1982),承德市,130000,1,河北,承德,承德市
132623,河北省承德地区兴隆县(1982),承德市,130000,1,河北,承德,承德市
132624,河北省承德地区平泉县(1982),承德市,130000,1,河北,承德,承德市
132625,河北省承德地区承德县(1982),承德市,130000,1,河北,承德,承德市
132626,河北省承德地区滦平县(1982),承德市,130000,1,河北,承德,承德市
132627,河北省承德地区丰宁满族自治县(1982),承德市,130000,1,河北,承德,承德市
132628,河北省承德地区隆化县(1982),承德市,130000,1,河北,承德,承德市
132629,河北省承德地区围场满族蒙古族自治县(1982),承德市,130000,1,河北,承德,承德市
132700,唐山市,唐山市,130000,1,河北,唐山,唐山市
132701,河北省唐山地区秦皇岛市(1982),唐山市,130000,1,河北,唐山,唐山市
132721,河北省唐山地区丰润县(1982),唐山市,130000,1,河北,唐山,唐山市
132722,河北省唐山地区丰南县(1982),唐山市,130000,1,河北,唐山,唐山市
132723,河北省唐山地区滦县(1982),唐山市,130000,1,河北,唐山,唐山市
132724,河北省唐山地区滦南县(1982),唐山市,130000,1,河北,唐山,唐山市
132725,河北省唐山地区乐亭县(1982),唐山市,130000,1,河北,唐山,唐山市
132726,河北省唐山地区昌黎县(1982)387,唐山市,130000,1,河北,唐山,唐山市
132728,河北省唐山地区卢龙县(1982),唐山市,130000,1,河北,唐山,唐山市
132729,河北省唐山地区迁安县(1982),唐山市,130000,1,河北,唐山,唐山市
132730,河北省唐山地区迁西县(1982),唐山市,130000,1,河北,唐山,唐山市
132731,河北省唐山地区遵化县(1982),唐山市,130000,1,河北,唐山,唐山市
132732,河北省唐山地区玉田县(1982),唐山市,130000,1,河北,唐山,唐山市
132800,廊坊市,廊坊市,130000,1,河北,廊坊,廊坊市
132801,河北省廊坊地区廊坊市(1982),廊坊市,130000,1,河北,廊坊,廊坊市
132821,河北省廊坊地区三河县(1982),廊坊市,130000,1,河北,廊坊,廊坊市
132822,河北省廊坊地区大厂回族自治县(1982),廊坊市,130000,1,河北,廊坊,廊坊市
132823,河北省廊坊地区香河县(1982),廊坊市,130000,1,河北,廊坊,廊坊市
132824,河北省廊坊地区安次县(1982),廊坊市,130000,1,河北,廊坊,廊坊市
132825,河北省廊坊地区永清县(1982),廊坊市,130000,1,河北,廊坊,廊坊市
132826,河北省廊坊地区固安县(1982),廊坊市,130000,1,河北,廊坊,廊坊市
132827,河北省廊坊地区霸州县(1982),廊坊市,130000,1,河北,廊坊,廊坊市
132828,河北省廊坊地区文安县(1982),廊坊市,130000,1,河北,廊坊,廊坊市
132829,河北省廊坊地区大城县(1982),廊坊市,130000,1,河北,廊坊,廊坊市
132900,沧州市,沧州市,130000,1,河北,沧州,沧州市
132901,河北省沧州地区沧州市(1982),沧州市,130000,1,河北,沧州,沧州市
132902,河北省沧州地区泊头市,沧州市,130000,1,河北,沧州,沧州市
132903,河北省沧州地区任丘市(19860305--19921231),沧州市,130000,1,河北,沧州,沧州市
132904,河北省沧州地区黄骅市,沧州市,130000,1,河北,沧州,沧州市
132905,河北省沧州地区河间市,沧州市,130000,1,河北,沧州,沧州市
132921,河北省沧州地区沧县(1982),沧州市,130000,1,河北,沧州,沧州市
132922,河北省沧州地区河间县(1982),沧州市,130000,1,河北,沧州,沧州市
132923,河北省沧州地区肃宁县(1982),沧州市,130000,1,河北,沧州,沧州市
132924,河北省沧州地区献县(1982),沧州市,130000,1,河北,沧州,沧州市
132925,河北省沧州地区交河县(1982),沧州市,130000,1,河北,沧州,沧州市
132926,河北省沧州地区吴桥县(1982),沧州市,130000,1,河北,沧州,沧州市
132927,河北省沧州地区东光县(1982),沧州市,130000,1,河北,沧州,沧州市
132928,河北省沧州地区南皮县(1982),沧州市,130000,1,河北,沧州,沧州市
132929,河北省沧州地区盐山县(1982),沧州市,130000,1,河北,沧州,沧州市
132930,河北省沧州地区黄骅县(1982),沧州市,130000,1,河北,沧州,沧州市
132931,河北省沧州地区孟村回族自治县(1982),沧州市,130000,1,河北,沧州,沧州市
132932,河北省沧州地区青县(1982),沧州市,130000,1,河北,沧州,沧州市
132933,河北省沧州地区任丘县(1982),沧州市,130000,1,河北,沧州,沧州市
132934,河北省沧州地区海兴县(1982),沧州市,130000,1,河北,沧州,沧州市
133000,衡水市,衡水市,130000,1,河北,衡水,衡水市
133001,河北省衡水地区衡水市(1982)426,衡水市,130000,1,河北,衡水,衡水市
133021,河北省衡水地区衡水县(1982),衡水市,130000,1,河北,衡水,衡水市
133022,河北省衡水地区冀县(1982),衡水市,130000,1,河北,衡水,衡水市
133023,河北省衡水地区枣强县(1982),衡水市,130000,1,河北,衡水,衡水市
133024,河北省衡水地区武邑县(1982),衡水市,130000,1,河北,衡水,衡水市
133025,河北省衡水地区深县(1982),衡水市,130000,1,河北,衡水,衡水市
133026,河北省衡水地区武强县(1982),衡水市,130000,1,河北,衡水,衡水市
133027,河北省衡水地区饶阳县(1982),衡水市,130000,1,河北,衡水,衡水市
133028,河北省衡水地区安平县(1982),衡水市,130000,1,河北,衡水,衡水市
133029,河北省衡水地区故城县(1982),衡水市,130000,1,河北,衡水,衡水市
133030,河北省衡水地区景县(1982),衡水市,130000,1,河北,衡水,衡水市
133031,河北省衡水地区阜城县(1982),衡水市,130000,1,河北,衡水,衡水市
139000,河北省省直辖县级行政区划,省直辖县级行政区划,130000,1,河北,省直辖县,省直辖县级行政区划
139001,河北省省直辖县级行政区划定州市,定州市,139000,1,河北,定州,定州市
139002,河北省省直辖县级行政区划辛集市,辛集市,139000,1,河北,辛集,辛集市
140000,山西省,山西省,ROOT,1,山西,山西,山西省
140100,山西省太原市,太原市,140000,1,山西,太原,太原市
140101,山西省太原市市辖区,市辖区,140100,1,山西,太原,市辖区
140102,山西省太原市南城区,太原市,140100,1,山西,太原,太原市
140103,山西省太原市北城区,太原市,140100,1,山西,太原,太原市
140104,山西省太原市河西区,太原市,140100,1,山西,太原,太原市
140105,山西省太原市小店区,小店区,140100,1,山西,太原,小店区
140106,山西省太原市迎泽区,迎泽区,140100,1,山西,太原,迎泽区
140107,山西省太原市杏花岭区,杏花岭区,140100,1,山西,太原,杏花岭区
140108,山西省太原市尖草坪区,尖草坪区,140100,1,山西,太原,尖草坪区
140109,山西省太原市万柏林区,万柏林区,140100,1,山西,太原,万柏林区
140110,山西省太原市晋源区,晋源区,140100,1,山西,太原,晋源区
140111,山西省太原市古交工矿区,太原市,140100,1,山西,太原,太原市
140112,山西省太原市南郊区,太原市,140100,1,山西,太原,太原市
140113,山西省太原市北郊区,太原市,140100,1,山西,太原,太原市
140120,山西省太原市太原市区(1982),太原市,140100,1,山西,太原,太原市
140121,山西省太原市清徐县,清徐县,140100,1,山西,太原,清徐县
140122,山西省太原市阳曲县,阳曲县,140100,1,山西,太原,阳曲县
140123,山西省太原市娄烦县,娄烦县,140100,1,山西,太原,娄烦县
140181,山西省太原市古交市,古交市,140100,1,山西,太原,古交市
140200,山西省大同市,大同市,140000,1,山西,大同,大同市
140201,山西省大同市市辖区,市辖区,140200,1,山西,大同,市辖区
140202,山西省大同市城区,城区,140200,1,山西,大同,城区
140203,山西省大同市矿区,矿区,140200,1,山西,大同,矿区
140211,山西省大同市南郊区,南郊区,140200,1,山西,大同,南郊区
140212,山西省大同市新荣区,新荣区,140200,1,山西,大同,新荣区
140221,山西省大同市阳高县,阳高县,140200,1,山西,大同,阳高县
140222,山西省大同市天镇县,天镇县,140200,1,山西,大同,天镇县
140223,山西省大同市广灵县,广灵县,140200,1,山西,大同,广灵县
140224,山西省大同市灵丘县,灵丘县,140200,1,山西,大同,灵丘县
140225,山西省大同市浑源县,浑源县,140200,1,山西,大同,浑源县
140226,山西省大同市左云县,左云县,140200,1,山西,大同,左云县
140227,山西省大同市大同县,大同县,140200,1,山西,大同,大同县
140230,山西省大同市左云县,大同市,140200,1,山西,大同,大同市
140232,山西省大同市大同县,大同市,140200,1,山西,大同,大同市
140300,山西省阳泉市,阳泉市,140000,1,山西,阳泉,阳泉市
140301,山西省阳泉市市辖区,市辖区,140300,1,山西,阳泉,市辖区
140302,山西省阳泉市城区,城区,140300,1,山西,阳泉,城区
140303,山西省阳泉市矿区,矿区,140300,1,山西,阳泉,矿区
140311,山西省阳泉市郊区,郊区,140300,1,山西,阳泉,郊区
140321,山西省阳泉市平定县,平定县,140300,1,山西,阳泉,平定县
140322,山西省阳泉市盂县,盂县,140300,1,山西,阳泉,盂县
140400,山西省长治市,长治市,140000,1,山西,长治,长治市
140401,山西省长治市市辖区,市辖区,140400,1,山西,长治,市辖区
140402,山西省长治市城区,城区,140400,1,山西,长治,城区
140411,山西省长治市郊区,郊区,140400,1,山西,长治,郊区
140421,山西省长治市长治县,长治县,140400,1,山西,长治,长治县
140422,山西省长治市潞城县,长治市,140400,1,山西,长治,长治市
140423,山西省长治市襄垣县,襄垣县,140400,1,山西,长治,襄垣县
140424,山西省长治市屯留县,屯留县,140400,1,山西,长治,屯留县
140425,山西省长治市平顺县,平顺县,140400,1,山西,长治,平顺县
140426,山西省长治市黎城县,黎城县,140400,1,山西,长治,黎城县
140427,山西省长治市壶关县,壶关县,140400,1,山西,长治,壶关县
140428,山西省长治市长子县,长子县,140400,1,山西,长治,长子县
140429,山西省长治市武乡县,武乡县,140400,1,山西,长治,武乡县
140430,山西省长治市沁县,沁县,140400,1,山西,长治,沁县
140431,山西省长治市沁源县,沁源县,140400,1,山西,长治,沁源县
140481,山西省长治市潞城市,潞城市,140400,1,山西,长治,潞城市
140500,山西省晋城市,晋城市,140000,1,山西,晋城,晋城市
140501,山西省晋城市市辖区,市辖区,140500,1,山西,晋城,市辖区
140502,山西省晋城市城区,城区,140500,1,山西,晋城,城区
140511,山西省晋城市郊区,晋城市,140500,1,山西,晋城,晋城市
140521,山西省晋城市沁水县,沁水县,140500,1,山西,晋城,沁水县
140522,山西省晋城市阳城县,阳城县,140500,1,山西,晋城,阳城县
140524,山西省晋城市陵川县,陵川县,140500,1,山西,晋城,陵川县
140525,山西省晋城市泽州县,泽州县,140500,1,山西,晋城,泽州县
140581,山西省晋城市高平市,高平市,140500,1,山西,晋城,高平市
140600,山西省朔州市,朔州市,140000,1,山西,朔州,朔州市
140601,山西省朔州市市辖区,市辖区,140600,1,山西,朔州,市辖区
140602,山西省朔州市朔城区,朔城区,140600,1,山西,朔州,朔城区
140603,山西省朔州市平鲁区,平鲁区,140600,1,山西,朔州,平鲁区
140621,山西省朔州市山阴县,山阴县,140600,1,山西,朔州,山阴县
140622,山西省朔州市应县,应县,140600,1,山西,朔州,应县
140623,山西省朔州市右玉县,右玉县,140600,1,山西,朔州,右玉县
140624,山西省朔州市怀仁县,怀仁县,140600,1,山西,朔州,怀仁县
140700,山西省晋中市,晋中市,140000,1,山西,晋中,晋中市
140701,山西省晋中市市辖区,市辖区,140700,1,山西,晋中,市辖区
140702,山西省晋中市榆次区,榆次区,140700,1,山西,晋中,榆次区
140721,山西省晋中市榆社县,榆社县,140700,1,山西,晋中,榆社县
140722,山西省晋中市左权县,左权县,140700,1,山西,晋中,左权县
140723,山西省晋中市和顺县,和顺县,140700,1,山西,晋中,和顺县
140724,山西省晋中市昔阳县,昔阳县,140700,1,山西,晋中,昔阳县
140725,山西省晋中市寿阳县,寿阳县,140700,1,山西,晋中,寿阳县
140726,山西省晋中市太谷县,太谷县,140700,1,山西,晋中,太谷县
140727,山西省晋中市祁县,祁县,140700,1,山西,晋中,祁县
140728,山西省晋中市平遥县,平遥县,140700,1,山西,晋中,平遥县
140729,山西省晋中市灵石县,灵石县,140700,1,山西,晋中,灵石县
140781,山西省晋中市介休市,介休市,140700,1,山西,晋中,介休市
140800,山西省运城市,运城市,140000,1,山西,运城,运城市
140801,山西省运城市市辖区,市辖区,140800,1,山西,运城,市辖区
140802,山西省运城市盐湖区,盐湖区,140800,1,山西,运城,盐湖区
140821,山西省运城市临猗县,临猗县,140800,1,山西,运城,临猗县
140822,山西省运城市万荣县,万荣县,140800,1,山西,运城,万荣县
140823,山西省运城市闻喜县,闻喜县,140800,1,山西,运城,闻喜县
140824,山西省运城市稷山县,稷山县,140800,1,山西,运城,稷山县
140825,山西省运城市新绛县,新绛县,140800,1,山西,运城,新绛县
140826,山西省运城市绛县,绛县,140800,1,山西,运城,绛县
140827,山西省运城市垣曲县,垣曲县,140800,1,山西,运城,垣曲县
140828,山西省运城市夏县,夏县,140800,1,山西,运城,夏县
140829,山西省运城市平陆县,平陆县,140800,1,山西,运城,平陆县
